Player,Season Group,PD,Comb,Solo,Ast
Pat O Connor,Group1,0.00,4.67,3.00,1.67
Pat O Connor,Group2,0.00,9.33,3.33,6.00
Pat O Connor,Difference,0.00,4.67,0.33,4.33
