Player,Season,PD,Comb,Solo,Ast
DeShon Elliott,2019,1.00,6.00,6.00,0.00
DeShon Elliott,2020,4.00,80.00,51.00,29.00
DeShon Elliott,2021,2.00,23.00,19.00,4.00
DeShon Elliott,2022,3.00,96.00,73.00,23.00
DeShon Elliott,2023,7.00,82.00,53.00,29.00
DeShon Elliott,2024,6.00,108.00,72.00,36.00
