Player,Season,PD,Comb,Solo,Ast
Ryan Neal,2018,0.00,0.00,0.00,0.00
Ryan Neal,2019,0.00,1.00,1.00,0.00
Ryan Neal,2020,5.00,44.00,33.00,11.00
Ryan Neal,2021,3.00,49.00,32.00,17.00
Ryan Neal,2022,8.00,66.00,45.00,21.00
Ryan Neal,2023,0.00,76.00,52.00,24.00
Ryan Neal,2024,0.00,3.00,2.00,1.00
