Player,Season,PD,Comb,Solo,Ast
Tarvarius Moore,2018,2.00,23.00,20.00,3.00
Tarvarius Moore,2019,3.00,25.00,16.00,9.00
Tarvarius Moore,2020,1.00,52.00,37.00,15.00
Tarvarius Moore,2022,0.00,8.00,7.00,1.00
Tarvarius Moore,2024,0.00,7.00,7.00,0.00
