Player,Season,PD,Comb,Solo,Ast
Jeremy Reaves,2018,0.00,0.00,0.00,0.00
Jeremy Reaves,2019,1.00,15.00,10.00,5.00
Jeremy Reaves,2020,2.00,25.00,15.00,10.00
Jeremy Reaves,2021,1.00,29.00,20.00,9.00
Jeremy Reaves,2022,1.00,33.00,20.00,13.00
Jeremy Reaves,2023,0.00,6.00,4.00,2.00
Jeremy Reaves,2024,0.00,20.00,9.00,11.00
