Player,Season,PD,Comb,Solo,Ast
Amani Hooker,2019,0.00,20.00,15.00,5.00
Amani Hooker,2020,8.00,51.00,35.00,16.00
Amani Hooker,2021,4.00,62.00,38.00,24.00
Amani Hooker,2022,3.00,46.00,39.00,7.00
Amani Hooker,2023,7.00,85.00,69.00,16.00
Amani Hooker,2024,9.00,71.00,47.00,24.00
