Player,Season,PD,Comb,Solo,Ast
Shy Tuttle,2019,4.00,18.00,8.00,10.00
Shy Tuttle,2020,2.00,28.00,17.00,11.00
Shy Tuttle,2021,3.00,48.00,17.00,31.00
Shy Tuttle,2022,5.00,49.00,26.00,23.00
Shy Tuttle,2023,5.00,43.00,19.00,24.00
Shy Tuttle,2024,3.00,46.00,22.00,24.00
