Player,Season,PD,Comb,Solo,Ast
D.J. Jones,2017,1.00,10.00,8.00,2.00
D.J. Jones,2018,0.00,17.00,11.00,6.00
D.J. Jones,2019,0.00,23.00,19.00,4.00
D.J. Jones,2020,1.00,20.00,14.00,6.00
D.J. Jones,2021,1.00,56.00,40.00,16.00
D.J. Jones,2022,6.00,34.00,22.00,12.00
D.J. Jones,2023,0.00,46.00,30.00,16.00
D.J. Jones,2024,3.00,42.00,21.00,21.00
