Player,Season,PD,Comb,Solo,Ast
Grady Jarrett,2015,0.00,24.00,13.00,11.00
Grady Jarrett,2016,0.00,48.00,21.00,27.00
Grady Jarrett,2017,0.00,55.00,34.00,21.00
Grady Jarrett,2018,0.00,52.00,27.00,25.00
Grady Jarrett,2019,0.00,69.00,38.00,31.00
Grady Jarrett,2020,0.00,52.00,27.00,25.00
Grady Jarrett,2021,1.00,59.00,38.00,21.00
Grady Jarrett,2022,3.00,61.00,30.00,31.00
Grady Jarrett,2023,2.00,23.00,9.00,14.00
Grady Jarrett,2024,0.00,53.00,30.00,23.00
