Player,Season,PD,Comb,Solo,Ast
Sheldon Rankins,2016,0.00,20.00,15.00,5.00
Sheldon Rankins,2017,1.00,26.00,16.00,10.00
Sheldon Rankins,2018,1.00,40.00,26.00,14.00
Sheldon Rankins,2019,0.00,10.00,7.00,3.00
Sheldon Rankins,2020,1.00,20.00,13.00,7.00
Sheldon Rankins,2021,0.00,32.00,15.00,17.00
Sheldon Rankins,2022,0.00,43.00,25.00,18.00
Sheldon Rankins,2023,0.00,37.00,29.00,8.00
Sheldon Rankins,2024,0.00,18.00,10.00,8.00
