Player,Season,PD,Comb,Solo,Ast
Brent Urban,2015,0.00,11.00,6.00,5.00
Brent Urban,2016,2.00,10.00,7.00,3.00
Brent Urban,2017,1.00,4.00,3.00,1.00
Brent Urban,2018,2.00,27.00,17.00,10.00
Brent Urban,2019,1.33,10.67,6.67,4.00
Brent Urban,2020,1.00,36.00,17.00,19.00
Brent Urban,2021,1.00,3.00,0.00,3.00
Brent Urban,2022,3.00,21.00,10.00,11.00
Brent Urban,2023,2.00,22.00,16.00,6.00
Brent Urban,2024,2.00,20.00,9.00,11.00
