Player,Season,PD,Comb,Solo,Ast
Jarran Reed,2016,3.00,34.00,13.00,21.00
Jarran Reed,2017,1.00,45.00,23.00,22.00
Jarran Reed,2018,0.00,50.00,34.00,16.00
Jarran Reed,2019,1.00,27.00,10.00,17.00
Jarran Reed,2020,1.00,38.00,20.00,18.00
Jarran Reed,2021,1.00,43.00,23.00,20.00
Jarran Reed,2022,0.00,52.00,29.00,23.00
Jarran Reed,2023,2.00,54.00,27.00,27.00
Jarran Reed,2024,2.00,45.00,21.00,24.00
