Player,Season,PD,Comb,Solo,Ast
Kevin Givens,2019,0.00,1.00,1.00,0.00
Kevin Givens,2020,1.00,19.00,14.00,5.00
Kevin Givens,2021,0.00,17.00,7.00,10.00
Kevin Givens,2022,1.00,20.00,11.00,9.00
Kevin Givens,2023,1.00,22.00,12.00,10.00
Kevin Givens,2024,0.00,11.00,6.00,5.00
