Player,Season Group,PD,Comb,Solo,Ast
Jacob Martin,Group1,1.33,18.00,10.00,8.00
Jacob Martin,Group2,0.33,10.44,6.22,4.22
Jacob Martin,Difference,-75.00,-41.98,-37.78,-47.22
