Player,Season Group,PD,Comb,Solo,Ast
Christian Rozeboom,Group1,2.67,76.67,45.67,31.00
Christian Rozeboom,Group2,0.67,26.67,14.33,12.33
Christian Rozeboom,Difference,-75.00,-65.22,-68.61,-60.22
