Player,Season,Comb,Solo,Ast
Morgan Moses,2014,0.00,0.00,0.00
Morgan Moses,2015,0.00,0.00,0.00
Morgan Moses,2016,0.00,0.00,0.00
Morgan Moses,2017,1.00,1.00,0.00
Morgan Moses,2018,0.00,0.00,0.00
Morgan Moses,2019,0.00,0.00,0.00
Morgan Moses,2020,0.00,0.00,0.00
Morgan Moses,2021,0.00,0.00,0.00
Morgan Moses,2022,0.00,0.00,0.00
Morgan Moses,2023,0.00,0.00,0.00
Morgan Moses,2024,0.00,0.00,0.00
