Player,Season Group,PD,Comb,Solo,Ast
Lavonte David,Group1,5.33,112.33,75.67,36.67
Lavonte David,Group2,5.33,126.67,80.67,46.00
Lavonte David,Difference,0.00,12.76,6.61,25.45
